,intersection,text_on_sign_exact,code_type,notes,Unnamed: 3,latitude,longitude,zip,city
25,evans-federal,philips 66,storefront_main,,,39.678666666666665,-105.02505555555555,,sheridan
26,evans-federal,fred loya insurance,storefront_main,,,39.678666666666665,-105.02505555555555,,sheridan
27,evans-federal,wendys,advertisement,,,39.678666666666665,-105.02505555555555,,sheridan
28,evans-federal,dinocare,advertisement,,,39.678666666666665,-105.02505555555555,,sheridan
29,evans-federal,chase,storefront_main,,,39.678666666666665,-105.02505555555555,,sheridan
30,evans-federal,wing stop,storefront_main,,,39.678666666666665,-105.02505555555555,,sheridan
31,evans-federal,nails supplies,advertisement,,,39.678666666666665,-105.02505555555555,,sheridan
32,evans-federal,hunt brothers pizza,advertisement,,,39.678666666666665,-105.02505555555555,,sheridan
33,evans-federal,atm,advertisement,,,39.678666666666665,-105.02505555555555,,sheridan
34,evans-federal,subway,storefront_main,,,39.678666666666665,-105.02505555555555,,sheridan
35,evans-federal,top line,storefront_main,,,39.678666666666665,-105.02505555555555,,sheridan
36,evans-federal,metro by tmoblie,storefront_main,,,39.678666666666665,-105.02505555555555,,sheridan
37,evans-federal,atlantic dental,storefront_main,,,39.678666666666665,-105.02505555555555,,sheridan
38,evans-federal,right lane ends,street_sign,,,39.678666666666665,-105.02505555555555,,sheridan
39,evans-federal,whole child,advertisement,,,39.678666666666665,-105.02505555555555,,sheridan
40,evans-federal,compass academy,advertisement,,,39.678666666666665,-105.02505555555555,,sheridan
41,jewell-federal,mcdonalds,storefront_main,,,39.68230555555555,-105.02508333333333,,sheridan
42,jewell-federal,ponchos,storefront_main,,,39.68230555555555,-105.02508333333333,,sheridan
43,jewell-federal,comfort dental,storefront_main,,,39.68230555555555,-105.02508333333333,,sheridan
44,jewell-federal,breakfast lunch dinner,storefront_main,,,39.68230555555555,-105.02508333333333,,sheridan
45,jewell-federal,bud licking boldness,advertisement,,,39.68230555555555,-105.02508333333333,,sheridan
46,jewell-federal,coin laundrylavanderia,storefront_main,,,39.68230555555555,-105.02508333333333,,sheridan
47,jewell-federal,dominos,storefront_main,,,39.68230555555555,-105.02508333333333,,sheridan
48,jewell-federal,large 3toppings for 799,advertisement,,,39.68230555555555,-105.02508333333333,,sheridan
49,jewell-federal,cigarettes conveniance store,advertisement,,,39.68230555555555,-105.02508333333333,,sheridan
50,jewell-federal,denver ink,advertisement,,,39.68230555555555,-105.02508333333333,,sheridan
51,jewell-federal,commercial and residential contractors,advertisement,,,39.68230555555555,-105.02508333333333,,sheridan
52,jewell-federal,estlistas latinas,advertisement,,,39.68230555555555,-105.02508333333333,,sheridan
53,jewell-federal,aob massage,advertisement,,,39.68230555555555,-105.02508333333333,,sheridan
54,jewell-federal,big o tires,advertisement,,,39.68230555555555,-105.02508333333333,,sheridan
55,jewell-federal,viva taxes more,storefront_main,,,39.68230555555555,-105.02508333333333,,sheridan
56,jewell-federal,tires wheels alignment,advertisement,,,39.68230555555555,-105.02508333333333,,sheridan
57,mexico-federal,cosmo beauty academy,storefront_main,,,39.68594444444444,-105.02502777777778,,sheridan
58,mexico-federal,for lease 7202186034,advertisement,,,39.68594444444444,-105.02502777777778,,sheridan
59,mexico-federal,lash brows,advertisement,,,39.68594444444444,-105.02502777777778,,sheridan
60,mexico-federal,mexico,street_sign,,,39.68594444444444,-105.02502777777778,,sheridan
61,mexico-federal,federal,street_sign,,,39.68594444444444,-105.02502777777778,,sheridan
62,mexico-federal,united beauty college,advertisement,,,39.68594444444444,-105.02502777777778,,sheridan
63,mexico-federal,united beauty college,storefront_main,,,39.68594444444444,-105.02502777777778,,sheridan
64,mexico-federal,cosmo,storefront_main,,,39.68594444444444,-105.02502777777778,,sheridan
65,mexico-federal,yard sale,advertisement,,,39.68594444444444,-105.02502777777778,,sheridan
66,mexico-federal,stop,street_sign,,,39.68594444444444,-105.02502777777778,,sheridan
67,mexico-federal,1701,other,building number,,39.68594444444444,-105.02502777777778,,sheridan
68,mexico-federal,family practice,advertisement,,,39.68594444444444,-105.02502777777778,,sheridan
69,mexico-federal,san antonio medical center,storefront_main,,,39.68594444444444,-105.02502777777778,,sheridan
70,mexico-federal,monclova law,storefront_main,,,39.68594444444444,-105.02502777777778,,sheridan
71,mexico-federal,sunrise realty financing,storefront_accessory,,,39.68594444444444,-105.02502777777778,,sheridan
72,mexico-federal,sunrise lending llc,storefront_accessory,,,39.68594444444444,-105.02502777777778,,sheridan
73,mexico-federal,van phong bao hiem insurance seguros,advertisement,,,39.68594444444444,-105.02502777777778,,sheridan
74,mexico-federal,phat tran llc tax immigration services,advertisement,,,39.68594444444444,-105.02502777777778,,sheridan
75,mexico-federal,speed limit 40,street_sign,,,39.68594444444444,-105.02502777777778,,sheridan
76,mexico-federal,school zone,street_sign,,,39.68594444444444,-105.02502777777778,,sheridan
77,mexico-federal,fines doubled 6am to 9pm,street_sign,,,39.68594444444444,-105.02502777777778,,sheridan
78,arkansas-federal,pho 95,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
79,arkansas-federal,vectra bank,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
80,arkansas-federal,family dollar,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
81,arkansas-federal,gen x,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
82,arkansas-federal,vietnamese restaurant,advertisement,,,39.69102777777778,-105.02508333333333,,sheridan
83,arkansas-federal,playa azul,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
84,arkansas-federal,new western mortgage,advertisement,,,39.69102777777778,-105.02508333333333,,sheridan
85,arkansas-federal,mais tax prep,advertisement,,,39.69102777777778,-105.02508333333333,,sheridan
86,arkansas-federal,law office,advertisement,,,39.69102777777778,-105.02508333333333,,sheridan
87,arkansas-federal,churchs chicken,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
88,arkansas-federal,cakeland,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
89,arkansas-federal,conoco,storefront_accessory,,,39.69102777777778,-105.02508333333333,,sheridan
90,arkansas-federal,fastlunch dinner,advertisement,,,39.69102777777778,-105.02508333333333,,sheridan
91,arkansas-federal,large washers,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
92,arkansas-federal,panaderia,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
93,arkansas-federal,las delicias,advertisement,,,39.69102777777778,-105.02508333333333,,sheridan
94,arkansas-federal,toro taxes,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
95,arkansas-federal,us bank,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
96,arkansas-federal,federal,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
97,arkansas-federal,security service,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
98,arkansas-federal,checks cashed,storefront_main,,,39.69102777777778,-105.02508333333333,,sheridan
99,kentucky-federal,kentucky,street_sign,,,39.70041666666667,-105.02511111111112,,sheridan
100,kentucky-federal,federal,street_sign,,,39.70041666666667,-105.02511111111112,,sheridan
101,kentucky-federal,endurance plumbing,car_signs,,,39.70041666666667,-105.02511111111112,,sheridan
102,kentucky-federal,pho duy,storefront_main,,,39.70041666666667,-105.02511111111112,,sheridan
103,kentucky-federal,vegetarian foods,storefront_main,,,39.70041666666667,-105.02511111111112,,sheridan
104,kentucky-federal,pho duy,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
105,kentucky-federal,resturaunt,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
106,kentucky-federal,noodle soup,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
107,kentucky-federal,noodle grill,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
108,kentucky-federal,vegetarian foods,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
109,kentucky-federal,lilys breakfast,storefront_main,,,39.70041666666667,-105.02511111111112,,sheridan
110,kentucky-federal,tacos salsas,storefront_main,,,39.70041666666667,-105.02511111111112,,sheridan
111,kentucky-federal,fred loya insurance,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
112,kentucky-federal,sams corner store,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
113,kentucky-federal,hoongs kitchen,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
114,kentucky-federal,7 eleven,storefront_main,,,39.70041666666667,-105.02511111111112,,sheridan
115,kentucky-federal,latin tax service,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
116,kentucky-federal,tacos y salsas 3,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
117,kentucky-federal,fashion time,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
118,kentucky-federal,insurance,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
119,kentucky-federal,heang plaza,advertisement,,,39.70041666666667,-105.02511111111112,,sheridan
120,kentucky-federal,tri ocean seafood market,storefront_main,,,39.70041666666667,-105.02511111111112,,sheridan
121,tennessee-federal,novacane,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
122,tennessee-federal,tony pho,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
123,tennessee-federal,miracle touch,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
124,tennessee-federal,kim son jewelers,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
125,tennessee-federal,gio cha cali,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
126,tennessee-federal,vanguardin,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
127,tennessee-federal,millenium trenz wineless,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
128,tennessee-federal,denvers smokesvapes,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
129,tennessee-federal,asia center,storefront_accessory,,,39.698611111111106,-105.02508333333333,,sheridan
130,tennessee-federal,golden pho grill,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
131,tennessee-federal,united insurance group,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
132,tennessee-federal,hairdo,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
133,tennessee-federal,bale sandwhich,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
134,tennessee-federal,lollicup,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
135,tennessee-federal,hong kong barbecue,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
136,tennessee-federal,advanced r pharmacy,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
137,tennessee-federal,golden eye optical,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
138,tennessee-federal,mile high western wear,storefront_accessory,,,39.698611111111106,-105.02508333333333,,sheridan
139,tennessee-federal,saigon supermarket,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
140,tennessee-federal,the kasual hair salon,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
141,tennessee-federal,pho 555,storefront_main,,,39.698611111111106,-105.02508333333333,,sheridan
142,alameda-federal,bungalow liquors,storefront_main,,,39.711194444444445,-105.02505555555555,,denver
143,alameda-federal,1st bank,advertisement,,,39.711194444444445,-105.02505555555555,,denver
144,alameda-federal,federal,street_sign,,,39.711194444444445,-105.02505555555555,,denver
145,alameda-federal,alameda,street_sign,,,39.711194444444445,-105.02505555555555,,denver
146,alameda-federal,1st bank,storefront_main,,,39.711194444444445,-105.02505555555555,,denver
147,alameda-federal,the 720,advertisement,,,39.711194444444445,-105.02505555555555,,denver
148,alameda-federal,the 720,storefront_main,,,39.711194444444445,-105.02505555555555,,denver
149,alameda-federal,lehrers flowers,storefront_main,,,39.711194444444445,-105.02505555555555,,denver
150,alameda-federal,photo,storefront_accessory,,,39.711194444444445,-105.02505555555555,,denver
151,alameda-federal,walgreens,storefront_main,,,39.711194444444445,-105.02505555555555,,denver
152,alameda-federal,pharmacy,storefront_accessory,,,39.711194444444445,-105.02505555555555,,denver
153,alameda-federal,classico event center,storefront_main,,,39.711194444444445,-105.02505555555555,,denver
154,alameda-federal,dandy dans,advertisement,Sorry David lol,,39.711194444444445,-105.02505555555555,,denver
155,alameda-federal,hot women,advertisement,,,39.711194444444445,-105.02505555555555,,denver
156,alameda-federal,cold beers,advertisement,,,39.711194444444445,-105.02505555555555,,denver
157,alameda-federal,gentlemans club,advertisement,,,39.711194444444445,-105.02505555555555,,denver
158,alameda-federal,girls,advertisement,,,39.711194444444445,-105.02505555555555,,denver
159,alameda-federal,topless,storefront_accessory,,,39.711194444444445,-105.02505555555555,,denver
160,alameda-federal,dd sportswear,storefront_main,,,39.711194444444445,-105.02505555555555,,denver
161,alameda-federal,taco bell,storefront_main,,,39.711194444444445,-105.02505555555555,,denver
162,alameda-federal,caratchos barbers,advertisement,,,39.711194444444445,-105.02505555555555,,denver
163,evans-sheridan,broncos tire shop,storefront_main,,,39.67916666666667,-105.05324999999999,,sheridan
164,evans-sheridan,tires used new,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
165,evans-sheridan,tune up oil change and brakes,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
166,evans-sheridan,dentistry surgery boarding,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
167,evans-sheridan,free vaccinations,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
168,evans-sheridan,bear valley,storefront_main,,,39.67916666666667,-105.05324999999999,,sheridan
169,evans-sheridan,super 99 cents,storefront_main,,,39.67916666666667,-105.05324999999999,,sheridan
170,evans-sheridan,com nha kitchan and bar,storefront_main,,,39.67916666666667,-105.05324999999999,,sheridan
171,evans-sheridan,el gallito restaurant,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
172,evans-sheridan,harvey nutrition,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
173,evans-sheridan,panaderia oasis,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
174,evans-sheridan,green tree massage,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
175,evans-sheridan,el lucero restaurant,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
176,evans-sheridan,fancy cuts,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
177,evans-sheridan,exdo,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
178,evans-sheridan,taqueria gallito mexican food,storefront_main,,,39.67916666666667,-105.05324999999999,,sheridan
179,evans-sheridan,uptown nutrition,storefront_main,,,39.67916666666667,-105.05324999999999,,sheridan
180,evans-sheridan,chiropractor dr peter and c so,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
181,evans-sheridan,insurance,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
182,evans-sheridan,in out car wash,storefront_main,,,39.67916666666667,-105.05324999999999,,sheridan
183,evans-sheridan,blue lotus,advertisement,,,39.67916666666667,-105.05324999999999,,sheridan
184,mississippi-sheridan,sheridan,street_sign,,,39.696888888888886,-105.05324999999999,,sheridan
185,mississippi-sheridan,mississippi,street_sign,,,39.696888888888886,-105.05324999999999,,sheridan
186,mississippi-sheridan,quicktrip,storefront_main,,,39.696888888888886,-105.05324999999999,,sheridan
187,mississippi-sheridan,uhaul center,storefront_main,,,39.696888888888886,-105.05324999999999,,sheridan
188,mississippi-sheridan,uhaul center,storefront_accessory,,,39.696888888888886,-105.05324999999999,,sheridan
189,mississippi-sheridan,one way,street_sign,,,39.696888888888886,-105.05324999999999,,sheridan
190,mississippi-sheridan,marlboro,advertisement,,,39.696888888888886,-105.05324999999999,,sheridan
191,mississippi-sheridan,7 eleven,storefront_main,,,39.696888888888886,-105.05324999999999,,sheridan
192,mississippi-sheridan,firsr cash pawn,advertisement,,,39.696888888888886,-105.05324999999999,,sheridan
193,mississippi-sheridan,webuyanycarcom,advertisement,,,39.696888888888886,-105.05324999999999,,sheridan
194,mississippi-sheridan,frank azar,advertisement,,,39.696888888888886,-105.05324999999999,,sheridan
195,mississippi-sheridan,fired cannabis,advertisement,,,39.696888888888886,-105.05324999999999,,sheridan
196,mississippi-sheridan,fired cannabis,storefront_main,,,39.696888888888886,-105.05324999999999,,sheridan
197,mississippi-sheridan,lakewood speed limit 20 mph unless as posted,instructions,,,39.696888888888886,-105.05324999999999,,sheridan
198,mississippi-sheridan,tamale kitchen,advertisement,,,39.696888888888886,-105.05324999999999,,sheridan
199,mississippi-sheridan,tamale kitchen,advertisement,,,39.696888888888886,-105.05324999999999,,sheridan
200,mississippi-sheridan,speed limit 35,street_sign,,,39.696888888888886,-105.05324999999999,,sheridan
201,mississippi-sheridan,harts corner,advertisement,,,39.696888888888886,-105.05324999999999,,sheridan
202,mississippi-sheridan,mississippi ave liquor store,storefront_accessory,,,39.696888888888886,-105.05324999999999,,sheridan
203,mississippi-sheridan,liquor,storefront_main,,,39.696888888888886,-105.05324999999999,,sheridan
204,mississippi-sheridan,tamales moreno mexican food,storefront_main,,,39.696888888888886,-105.05324999999999,,sheridan
205,parker-lincoln,lincoln ave,street_sign,,,39.53711111111111,-104.76805555555555,80134.0,parker
206,parker-lincoln,parker rd,street_sign,,,39.53711111111111,-104.76805555555555,80134.0,parker
207,parker-lincoln,dunkin donuts,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
208,parker-lincoln,walgreens,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
209,parker-lincoln,att,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
210,parker-lincoln,murdochs,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
211,parker-lincoln,skyzone,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
212,parker-lincoln,tokyo joes,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
213,parker-lincoln,wingstop,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
214,parker-lincoln,ritas ice cream,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
215,parker-lincoln,tsg auto,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
216,parker-lincoln,mykids dentist,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
217,parker-lincoln,yeild,street_sign,,,39.53711111111111,-104.76805555555555,80134.0,parker
218,parker-lincoln,triple aaa,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
219,parker-lincoln,pharmacy,advertisement,,,39.53711111111111,-104.76805555555555,80134.0,parker
220,parker-lincoln,24hr,advertisement,,,39.53711111111111,-104.76805555555555,80134.0,parker
221,parker-lincoln,inspire animal hospital,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
222,parker-lincoln,napa,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
223,parker-lincoln,lady janes,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
224,parker-lincoln,uhaul,car_signs,,,39.53711111111111,-104.76805555555555,80134.0,parker
225,parker-mainstreet,worthy ranch stables,advertisement,,,39.51886111111111,-104.76508333333334,80138.0,parker
226,parker-mainstreet,private drive,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
227,parker-mainstreet,no trespassing,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
228,parker-mainstreet,for rent mobile home,advertisement,,,39.51886111111111,-104.76508333333334,80138.0,parker
229,parker-mainstreet,road work ahead,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
230,parker-mainstreet,trevey commerical,advertisement,,,39.51886111111111,-104.76508333333334,80138.0,parker
231,parker-mainstreet,right lane must turn right,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
232,parker-mainstreet,grace lutherin missouri synod,storefront_main,,,39.51886111111111,-104.76508333333334,80138.0,parker
233,parker-mainstreet,lennar newlin crossing,advertisement,,,39.51886111111111,-104.76508333333334,80138.0,parker
234,parker-mainstreet,stop,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
235,parker-mainstreet,yeild,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
236,parker-mainstreet,douglas county schools stadium,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
237,parker-mainstreet,chambers,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
238,parker-mainstreet,tree city usa,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
239,parker-mainstreet,welcome to parker,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
240,parker-mainstreet,newlin gulch,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
241,cottonwood-parker,tmobile,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
242,cottonwood-parker,driver license,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
243,cottonwood-parker,essential pet,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
244,cottonwood-parker,snarfs,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
245,cottonwood-parker,king soopers,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
246,cottonwood-parker,parker road,street_sign,,,39.55866666666667,-104.78,80134.0,parker
247,cottonwood-parker,cottonwood,street_sign,,,39.55866666666667,-104.78,80134.0,parker
248,cottonwood-parker,xfinity,advertisement,,,39.55866666666667,-104.78,80134.0,parker
249,cottonwood-parker,trader joes,advertisement,,,39.55866666666667,-104.78,80134.0,parker
250,cottonwood-parker,crown point,street_sign,,,39.55866666666667,-104.78,80134.0,parker
251,cottonwood-parker,whole foods,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
252,cottonwood-parker,att,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
253,cottonwood-parker,raising canes,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
254,cottonwood-parker,sportsmans,advertisement,,,39.55866666666667,-104.78,80134.0,parker
255,cottonwood-parker,mattress firm,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
256,cottonwood-parker,insurance,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
257,cottonwood-parker,sarms,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
258,cottonwood-parker,stride,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
259,cottonwood-parker,edible arrangements,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
260,cottonwood-parker,pharamacy,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
261,cottonwood-parker,wells fargo,advertisement,,,39.55866666666667,-104.78,80134.0,parker
262,victorian-mainstreet,park sixty four,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
263,victorian-mainstreet,no parking any time,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
264,victorian-mainstreet,2 hour parking,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
265,victorian-mainstreet,private property no public parking allowed,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
266,victorian-mainstreet,do not enter,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
267,victorian-mainstreet,psrker montessori now enrolling,advertisement,,,39.51811111111111,-104.7598888888889,80138.0,parker
268,victorian-mainstreet,parker station,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
269,victorian-mainstreet,obrien lot,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
270,victorian-mainstreet,notice,advertisement,,,39.51811111111111,-104.7598888888889,80138.0,parker
271,victorian-mainstreet,kilwins,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
272,victorian-mainstreet,art framing,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
273,victorian-mainstreet,black haus tavern,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
274,victorian-mainstreet,mainstreet,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
275,victorian-mainstreet,victorian,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
276,victorian-mainstreet,tailgate,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
277,victorian-mainstreet,parker garage,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
278,victorian-mainstreet,h20brien pool,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
279,victorian-mainstreet,bud light,car_signs,,,39.51811111111111,-104.7598888888889,80138.0,parker
280,victorian-mainstreet,parker central,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
281,victorian-mainstreet,storie insurance agency,storefront_accessory,,,39.51811111111111,-104.7598888888889,80138.0,parker
282,victorian-mainstreet,all eyes on u,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
283,parker-hess,do not enter,street_sign,,,39.49308333333333,-104.76030555555556,80134.0,parker
284,parker-hess,nails bar,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
285,parker-hess,fuzzys taco shop,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
286,parker-hess,jersey mikes,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
287,parker-hess,pine bluffs,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
288,parker-hess,drive thru,advertisement,,,39.49308333333333,-104.76030555555556,80134.0,parker
289,parker-hess,orange theory,advertisement,,,39.49308333333333,-104.76030555555556,80134.0,parker
290,parker-hess,orange theory,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
291,parker-hess,starbucks,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
292,parker-hess,advanced auto parts,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
293,parker-hess,breakes pluss,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
294,parker-hess,20260711 000000,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
295,parker-hess,sinclair,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
